age,unit,sex,indic_em,geo,year,employment
Y25-54,THS_PER,M,ACT,SK,2000 ,1089 
Y25-54,THS_PER,M,ACT,TR,2000 ,: 
Y25-54,THS_PER,M,ACT,UK,2000 ,11292 
Y25-54,THS_PER,M,EMP_LFS,AT,2000 ,1633 
Y25-54,THS_PER,M,EMP_LFS,BE,2000 ,1958 
Y25-54,THS_PER,M,EMP_LFS,BG,2000 ,1208 
Y25-54,THS_PER,M,EMP_LFS,CH,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,CY,2000 ,129 e
Y25-54,THS_PER,M,EMP_LFS,CZ,2000 ,2027 
Y25-54,THS_PER,M,EMP_LFS,DE,2000 ,15394 e
Y25-54,THS_PER,M,EMP_LFS,DK,2000 ,1029 
Y25-54,THS_PER,M,EMP_LFS,EA19,2000 ,59687 
Y25-54,THS_PER,M,EMP_LFS,EE,2000 ,218 b
Y25-54,THS_PER,M,EMP_LFS,EL,2000 ,1958 
Y25-54,THS_PER,M,EMP_LFS,ES,2000 ,7565 
Y25-54,THS_PER,M,EMP_LFS,EU15,2000 ,70453 
Y25-54,THS_PER,M,EMP_LFS,EU27_2020,2000 ,78191 
Y25-54,THS_PER,M,EMP_LFS,EU28,2000 ,88950 
Y25-54,THS_PER,M,EMP_LFS,FI,2000 ,965 b
Y25-54,THS_PER,M,EMP_LFS,FR,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,FX,2000 ,10793 e
Y25-54,THS_PER,M,EMP_LFS,HR,2000 ,647 e
Y25-54,THS_PER,M,EMP_LFS,HU,2000 ,1650 
Y25-54,THS_PER,M,EMP_LFS,IE,2000 ,700 
Y25-54,THS_PER,M,EMP_LFS,IS,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,IT,2000 ,10712 
Y25-54,THS_PER,M,EMP_LFS,LT,2000 ,520 e
Y25-54,THS_PER,M,EMP_LFS,LU,2000 ,93 e
Y25-54,THS_PER,M,EMP_LFS,LV,2000 ,350 e
Y25-54,THS_PER,M,EMP_LFS,ME,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,MK,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,MT,2000 ,75 e
Y25-54,THS_PER,M,EMP_LFS,NL,2000 ,3394 
Y25-54,THS_PER,M,EMP_LFS,NO,2000 ,880 
Y25-54,THS_PER,M,EMP_LFS,PL,2000 ,6433 b
Y25-54,THS_PER,M,EMP_LFS,PT,2000 ,1919 
Y25-54,THS_PER,M,EMP_LFS,RO,2000 ,3930 
Y25-54,THS_PER,M,EMP_LFS,RS,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,SE,2000 ,1580 e
Y25-54,THS_PER,M,EMP_LFS,SI,2000 ,387 
Y25-54,THS_PER,M,EMP_LFS,SK,2000 ,924 
Y25-54,THS_PER,M,EMP_LFS,TR,2000 ,: 
Y25-54,THS_PER,M,EMP_LFS,UK,2000 ,10759 
Y25-54,THS_PER,T,ACT,AT,2000 ,3037 
Y25-54,THS_PER,T,ACT,BE,2000 ,3655 
Y25-54,THS_PER,T,ACT,BG,2000 ,2768 
Y25-54,THS_PER,T,ACT,CH,2000 ,: 
Y25-54,THS_PER,T,ACT,CY,2000 ,233 e
Y25-54,THS_PER,T,ACT,CZ,2000 ,3986 
Y25-54,THS_PER,T,ACT,DE,2000 ,29698 e
Y25-54,THS_PER,T,ACT,DK,2000 ,2050 
Y25-54,THS_PER,T,ACT,EA19,2000 ,112611 
Y25-54,THS_PER,T,ACT,EE,2000 ,507 b
Y25-54,THS_PER,T,ACT,EL,2000 ,3475 
Y25-54,THS_PER,T,ACT,ES,2000 ,13730 
Y25-54,THS_PER,T,ACT,EU15,2000 ,132937 
Y25-54,THS_PER,T,ACT,EU27_2020,2000 ,150755 
Y25-54,THS_PER,T,ACT,EU28,2000 ,171627 
Y25-54,THS_PER,T,ACT,FI,2000 ,1983 b
Y25-54,THS_PER,T,ACT,FR,2000 ,: 
Y25-54,THS_PER,T,ACT,FX,2000 ,21371 e
Y25-54,THS_PER,T,ACT,HR,2000 ,1394 e
Y25-54,THS_PER,T,ACT,HU,2000 ,3254 
Y25-54,THS_PER,T,ACT,IE,2000 ,1242 
Y25-54,THS_PER,T,ACT,IS,2000 ,: 
Y25-54,THS_PER,T,ACT,IT,2000 ,18710 
Y25-54,THS_PER,T,ACT,LT,2000 ,1292 e
Y25-54,THS_PER,T,ACT,LU,2000 ,156 e
Y25-54,THS_PER,T,ACT,LV,2000 ,829 e
Y25-54,THS_PER,T,ACT,ME,2000 ,: 
Y25-54,THS_PER,T,ACT,MK,2000 ,: 
Y25-54,THS_PER,T,ACT,MT,2000 ,107 e
Y25-54,THS_PER,T,ACT,NL,2000 ,6078 
Y25-54,THS_PER,T,ACT,NO,2000 ,1699 
Y25-54,THS_PER,T,ACT,PL,2000 ,13690 b
Y25-54,THS_PER,T,ACT,PT,2000 ,3683 
Y25-54,THS_PER,T,ACT,RO,2000 ,7803 
Y25-54,THS_PER,T,ACT,RS,2000 ,: 
Y25-54,THS_PER,T,ACT,SE,2000 ,3198 e
Y25-54,THS_PER,T,ACT,SI,2000 ,776 
Y25-54,THS_PER,T,ACT,SK,2000 ,2051 
Y25-54,THS_PER,T,ACT,TR,2000 ,: 
Y25-54,THS_PER,T,ACT,UK,2000 ,20872 
Y25-54,THS_PER,T,EMP_LFS,AT,2000 ,2941 
Y25-54,THS_PER,T,EMP_LFS,BE,2000 ,3432 
Y25-54,THS_PER,T,EMP_LFS,BG,2000 ,2353 
Y25-54,THS_PER,T,EMP_LFS,CH,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,CY,2000 ,223 e
Y25-54,THS_PER,T,EMP_LFS,CZ,2000 ,3678 
Y25-54,THS_PER,T,EMP_LFS,DE,2000 ,27578 e
Y25-54,THS_PER,T,EMP_LFS,DK,2000 ,1963 
Y25-54,THS_PER,T,EMP_LFS,EA19,2000 ,103535 
Y25-54,THS_PER,T,EMP_LFS,EE,2000 ,435 b
Y25-54,THS_PER,T,EMP_LFS,EL,2000 ,3136 
Y25-54,THS_PER,T,EMP_LFS,ES,2000 ,12040 
Y25-54,THS_PER,T,EMP_LFS,EU15,2000 ,123475 
Y25-54,THS_PER,T,EMP_LFS,EU27_2020,2000 ,137925 
Y25-54,THS_PER,T,EMP_LFS,EU28,2000 ,157886 
Y25-54,THS_PER,T,EMP_LFS,FI,2000 ,1824 b
Y25-54,THS_PER,T,EMP_LFS,FR,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,FX,2000 ,19617 e
Y25-54,THS_PER,T,EMP_LFS,HR,2000 ,1207 e
Y25-54,THS_PER,T,EMP_LFS,HU,2000 ,3070 
Y25-54,THS_PER,T,EMP_LFS,IE,2000 ,1193 
Y25-54,THS_PER,T,EMP_LFS,IS,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,IT,2000 ,17111 
Y25-54,THS_PER,T,EMP_LFS,LT,2000 ,1090 e
Y25-54,THS_PER,T,EMP_LFS,LU,2000 ,153 e
Y25-54,THS_PER,T,EMP_LFS,LV,2000 ,713 e
Y25-54,THS_PER,T,EMP_LFS,ME,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,MK,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,MT,2000 ,102 e
Y25-54,THS_PER,T,EMP_LFS,NL,2000 ,5929 
Y25-54,THS_PER,T,EMP_LFS,NO,2000 ,1659 
Y25-54,THS_PER,T,EMP_LFS,PL,2000 ,11788 b
Y25-54,THS_PER,T,EMP_LFS,PT,2000 ,3552 
Y25-54,THS_PER,T,EMP_LFS,RO,2000 ,7285 
Y25-54,THS_PER,T,EMP_LFS,RS,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,SE,2000 ,3046 e
Y25-54,THS_PER,T,EMP_LFS,SI,2000 ,732 
Y25-54,THS_PER,T,EMP_LFS,SK,2000 ,1734 
Y25-54,THS_PER,T,EMP_LFS,TR,2000 ,: 
Y25-54,THS_PER,T,EMP_LFS,UK,2000 ,19961 
Y55-64,PC_POP,F,ACT,AT,2000 ,18.0 
Y55-64,PC_POP,F,ACT,BE,2000 ,17.1 
Y55-64,PC_POP,F,ACT,BG,2000 ,11.8 
Y55-64,PC_POP,F,ACT,CH,2000 ,: 
Y55-64,PC_POP,F,ACT,CY,2000 ,33.1 e
Y55-64,PC_POP,F,ACT,CZ,2000 ,23.7 
Y55-64,PC_POP,F,ACT,DE,2000 ,33.3 e
Y55-64,PC_POP,F,ACT,DK,2000 ,49.0 
Y55-64,PC_POP,F,ACT,EA19,2000 ,26.6 
Y55-64,PC_POP,F,ACT,EE,2000 ,42.7 b
Y55-64,PC_POP,F,ACT,EL,2000 ,25.4 
Y55-64,PC_POP,F,ACT,ES,2000 ,22.7 
Y55-64,PC_POP,F,ACT,EU15,2000 ,30.3 
Y55-64,PC_POP,F,ACT,EU27_2020,2000 ,27.6 
Y55-64,PC_POP,F,ACT,EU28,2000 ,29.3 
Y55-64,PC_POP,F,ACT,FI,2000 ,44.5 b
Y55-64,PC_POP,F,ACT,FR,2000 ,: 
Y55-64,PC_POP,F,ACT,FX,2000 ,28.4 e
Y55-64,PC_POP,F,ACT,HR,2000 ,21.7 e
Y55-64,PC_POP,F,ACT,HU,2000 ,13.5 
Y55-64,PC_POP,F,ACT,IE,2000 ,28.2 
Y55-64,PC_POP,F,ACT,IS,2000 ,: 
Y55-64,PC_POP,F,ACT,IT,2000 ,16.1 
Y55-64,PC_POP,F,ACT,LT,2000 ,35.0 e
Y55-64,PC_POP,F,ACT,LU,2000 ,15.9 e
Y55-64,PC_POP,F,ACT,LV,2000 ,29.2 e
Y55-64,PC_POP,F,ACT,ME,2000 ,: 
Y55-64,PC_POP,F,ACT,MK,2000 ,: 
Y55-64,PC_POP,F,ACT,MT,2000 ,8.2 e
Y55-64,PC_POP,F,ACT,NL,2000 ,26.7 
Y55-64,PC_POP,F,ACT,NO,2000 ,59.4 
Y55-64,PC_POP,F,ACT,PL,2000 ,23.6 b
Y55-64,PC_POP,F,ACT,PT,2000 ,41.9 
Y55-64,PC_POP,F,ACT,RO,2000 ,43.9 
Y55-64,PC_POP,F,ACT,RS,2000 ,: 
Y55-64,PC_POP,F,ACT,SE,2000 ,65.2 e
Y55-64,PC_POP,F,ACT,SI,2000 ,14.1 
Y55-64,PC_POP,F,ACT,SK,2000 ,10.7 
Y55-64,PC_POP,F,ACT,TR,2000 ,: 
Y55-64,PC_POP,F,ACT,UK,2000 ,42.9 
Y55-64,PC_POP,F,EMP_LFS,AT,2000 ,17.1 
Y55-64,PC_POP,F,EMP_LFS,BE,2000 ,16.6 
Y55-64,PC_POP,F,EMP_LFS,BG,2000 ,10.3 
Y55-64,PC_POP,F,EMP_LFS,CH,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,CY,2000 ,31.5 e
Y55-64,PC_POP,F,EMP_LFS,CZ,2000 ,22.4 
Y55-64,PC_POP,F,EMP_LFS,DE,2000 ,28.6 e
Y55-64,PC_POP,F,EMP_LFS,DK,2000 ,46.6 
Y55-64,PC_POP,F,EMP_LFS,EA19,2000 ,24.2 
Y55-64,PC_POP,F,EMP_LFS,EE,2000 ,39.3 b
Y55-64,PC_POP,F,EMP_LFS,EL,2000 ,24.3 
Y55-64,PC_POP,F,EMP_LFS,ES,2000 ,20.2 
Y55-64,PC_POP,F,EMP_LFS,EU15,2000 ,28.0 
Y55-64,PC_POP,F,EMP_LFS,EU27_2020,2000 ,25.4 
Y55-64,PC_POP,F,EMP_LFS,EU28,2000 ,27.3 
Y55-64,PC_POP,F,EMP_LFS,FI,2000 ,40.5 b
Y55-64,PC_POP,F,EMP_LFS,FR,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,FX,2000 ,26.6 e
Y55-64,PC_POP,F,EMP_LFS,HR,2000 ,20.5 e
Y55-64,PC_POP,F,EMP_LFS,HU,2000 ,13.3 
Y55-64,PC_POP,F,EMP_LFS,IE,2000 ,27.3 
Y55-64,PC_POP,F,EMP_LFS,IS,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,IT,2000 ,15.3 
Y55-64,PC_POP,F,EMP_LFS,LT,2000 ,32.4 e
Y55-64,PC_POP,F,EMP_LFS,LU,2000 ,15.9 e
Y55-64,PC_POP,F,EMP_LFS,LV,2000 ,26.9 e
Y55-64,PC_POP,F,EMP_LFS,ME,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,MK,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,MT,2000 ,8.1 e
Y55-64,PC_POP,F,EMP_LFS,NL,2000 ,26.1 
Y55-64,PC_POP,F,EMP_LFS,NO,2000 ,58.9 
Y55-64,PC_POP,F,EMP_LFS,PL,2000 ,21.4 b
Y55-64,PC_POP,F,EMP_LFS,PT,2000 ,40.8 
Y55-64,PC_POP,F,EMP_LFS,RO,2000 ,43.8 
Y55-64,PC_POP,F,EMP_LFS,RS,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,SE,2000 ,62.0 e
Y55-64,PC_POP,F,EMP_LFS,SI,2000 ,13.8 
Y55-64,PC_POP,F,EMP_LFS,SK,2000 ,9.8 
Y55-64,PC_POP,F,EMP_LFS,TR,2000 ,: 
Y55-64,PC_POP,F,EMP_LFS,UK,2000 ,41.7 
Y55-64,PC_POP,M,ACT,AT,2000 ,43.6 
Y55-64,PC_POP,M,ACT,BE,2000 ,37.5 
Y55-64,PC_POP,M,ACT,BG,2000 ,38.4 
Y55-64,PC_POP,M,ACT,CH,2000 ,: 
Y55-64,PC_POP,M,ACT,CY,2000 ,69.4 e
Y55-64,PC_POP,M,ACT,CZ,2000 ,54.5 
Y55-64,PC_POP,M,ACT,DE,2000 ,52.3 e
Y55-64,PC_POP,M,ACT,DK,2000 ,66.7 
Y55-64,PC_POP,M,ACT,EA19,2000 ,48.6 
Y55-64,PC_POP,M,ACT,EE,2000 ,62.0 b
Y55-64,PC_POP,M,ACT,EL,2000 ,57.3 
Y55-64,PC_POP,M,ACT,ES,2000 ,60.2 
Y55-64,PC_POP,M,ACT,EU15,2000 ,51.6 
Y55-64,PC_POP,M,ACT,EU27_2020,2000 ,48.8 
Y55-64,PC_POP,M,ACT,EU28,2000 ,50.5 
Y55-64,PC_POP,M,ACT,FI,2000 ,47.3 b
Y55-64,PC_POP,M,ACT,FR,2000 ,: 
Y55-64,PC_POP,M,ACT,FX,2000 ,35.8 e
Y55-64,PC_POP,M,ACT,HR,2000 ,41.4 e
Y55-64,PC_POP,M,ACT,HU,2000 ,34.5 
Y55-64,PC_POP,M,ACT,IE,2000 ,65.1 
Y55-64,PC_POP,M,ACT,IS,2000 ,: 
Y55-64,PC_POP,M,ACT,IT,2000 ,42.7 
Y55-64,PC_POP,M,ACT,LT,2000 ,58.2 e
Y55-64,PC_POP,M,ACT,LU,2000 ,36.6 e
Y55-64,PC_POP,M,ACT,LV,2000 ,54.3 e
Y55-64,PC_POP,M,ACT,ME,2000 ,: 
Y55-64,PC_POP,M,ACT,MK,2000 ,: 
Y55-64,PC_POP,M,ACT,MT,2000 ,52.4 e
Y55-64,PC_POP,M,ACT,NL,2000 ,51.2 
Y55-64,PC_POP,M,ACT,NO,2000 ,72.3 
Y55-64,PC_POP,M,ACT,PL,2000 ,40.4 b
Y55-64,PC_POP,M,ACT,PT,2000 ,64.6 
Y55-64,PC_POP,M,ACT,RO,2000 ,56.9 
Y55-64,PC_POP,M,ACT,RS,2000 ,: 
Y55-64,PC_POP,M,ACT,SE,2000 ,72.3 e
Y55-64,PC_POP,M,ACT,SI,2000 ,34.6 
Y55-64,PC_POP,M,ACT,SK,2000 ,41.0 
Y55-64,PC_POP,M,ACT,TR,2000 ,: 
Y55-64,PC_POP,M,ACT,UK,2000 ,63.4 
Y55-64,PC_POP,M,EMP_LFS,AT,2000 ,41.2 
Y55-64,PC_POP,M,EMP_LFS,BE,2000 ,36.4 
Y55-64,PC_POP,M,EMP_LFS,BG,2000 ,33.2 
Y55-64,PC_POP,M,EMP_LFS,CH,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,CY,2000 ,67.0 e
Y55-64,PC_POP,M,EMP_LFS,CZ,2000 ,51.7 
Y55-64,PC_POP,M,EMP_LFS,DE,2000 ,46.1 e
Y55-64,PC_POP,M,EMP_LFS,DK,2000 ,64.1 
Y55-64,PC_POP,M,EMP_LFS,EA19,2000 ,44.8 
Y55-64,PC_POP,M,EMP_LFS,EE,2000 ,52.7 b
Y55-64,PC_POP,M,EMP_LFS,EL,2000 ,55.2 
Y55-64,PC_POP,M,EMP_LFS,ES,2000 ,54.9 
Y55-64,PC_POP,M,EMP_LFS,EU15,2000 ,47.9 
Y55-64,PC_POP,M,EMP_LFS,EU27_2020,2000 ,45.2 
Y55-64,PC_POP,M,EMP_LFS,EU28,2000 ,46.9 
Y55-64,PC_POP,M,EMP_LFS,FI,2000 ,43.0 b
Y55-64,PC_POP,M,EMP_LFS,FR,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,FX,2000 ,33.7 e
Y55-64,PC_POP,M,EMP_LFS,HR,2000 ,37.8 e
Y55-64,PC_POP,M,EMP_LFS,HU,2000 ,33.2 
Y55-64,PC_POP,M,EMP_LFS,IE,2000 ,63.4 
Y55-64,PC_POP,M,EMP_LFS,IS,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,IT,2000 ,40.9 
Y55-64,PC_POP,M,EMP_LFS,LT,2000 ,50.6 e
Y55-64,PC_POP,M,EMP_LFS,LU,2000 ,36.4 e
Y55-64,PC_POP,M,EMP_LFS,LV,2000 ,48.6 e
Y55-64,PC_POP,M,EMP_LFS,ME,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,MK,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,MT,2000 ,51.0 e
Y55-64,PC_POP,M,EMP_LFS,NL,2000 ,50.2 
Y55-64,PC_POP,M,EMP_LFS,NO,2000 ,71.4 
Y55-64,PC_POP,M,EMP_LFS,PL,2000 ,36.7 b
Y55-64,PC_POP,M,EMP_LFS,PT,2000 ,62.3 
Y55-64,PC_POP,M,EMP_LFS,RO,2000 ,56.0 
Y55-64,PC_POP,M,EMP_LFS,RS,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,SE,2000 ,67.5 e
Y55-64,PC_POP,M,EMP_LFS,SI,2000 ,32.3 
Y55-64,PC_POP,M,EMP_LFS,SK,2000 ,35.4 
Y55-64,PC_POP,M,EMP_LFS,TR,2000 ,: 
Y55-64,PC_POP,M,EMP_LFS,UK,2000 ,60.1 
Y55-64,PC_POP,T,ACT,AT,2000 ,30.5 
Y55-64,PC_POP,T,ACT,BE,2000 ,27.1 
Y55-64,PC_POP,T,ACT,BG,2000 ,24.0 
Y55-64,PC_POP,T,ACT,CH,2000 ,: 
Y55-64,PC_POP,T,ACT,CY,2000 ,51.0 e
Y55-64,PC_POP,T,ACT,CZ,2000 ,38.2 
Y55-64,PC_POP,T,ACT,DE,2000 ,42.7 e
Y55-64,PC_POP,T,ACT,DK,2000 ,58.2 
Y55-64,PC_POP,T,ACT,EA19,2000 ,37.3 
Y55-64,PC_POP,T,ACT,EE,2000 ,51.0 b
Y55-64,PC_POP,T,ACT,EL,2000 ,40.5 
Y55-64,PC_POP,T,ACT,ES,2000 ,40.9 
Y55-64,PC_POP,T,ACT,EU15,2000 ,40.7 
Y55-64,PC_POP,T,ACT,EU27_2020,2000 ,37.8 
Y55-64,PC_POP,T,ACT,EU28,2000 ,39.6 
Y55-64,PC_POP,T,ACT,FI,2000 ,45.9 b
Y55-64,PC_POP,T,ACT,FR,2000 ,: 
Y55-64,PC_POP,T,ACT,FX,2000 ,32.0 e
Y55-64,PC_POP,T,ACT,HR,2000 ,30.8 e
Y55-64,PC_POP,T,ACT,HU,2000 ,22.9 
Y55-64,PC_POP,T,ACT,IE,2000 ,46.8 
Y55-64,PC_POP,T,ACT,IS,2000 ,: 
Y55-64,PC_POP,T,ACT,IT,2000 ,29.0 
Y55-64,PC_POP,T,ACT,LT,2000 ,45.0 e
Y55-64,PC_POP,T,ACT,LU,2000 ,26.3 e
Y55-64,PC_POP,T,ACT,LV,2000 ,39.9 e
Y55-64,PC_POP,T,ACT,ME,2000 ,: 
Y55-64,PC_POP,T,ACT,MK,2000 ,: 
Y55-64,PC_POP,T,ACT,MT,2000 ,29.2 e
Y55-64,PC_POP,T,ACT,NL,2000 ,39.0 
Y55-64,PC_POP,T,ACT,NO,2000 ,65.8 
Y55-64,PC_POP,T,ACT,PL,2000 ,31.3 b
Y55-64,PC_POP,T,ACT,PT,2000 ,52.5 
Y55-64,PC_POP,T,ACT,RO,2000 ,50.0 
Y55-64,PC_POP,T,ACT,RS,2000 ,: 
Y55-64,PC_POP,T,ACT,SE,2000 ,68.8 e
Y55-64,PC_POP,T,ACT,SI,2000 ,24.0 
Y55-64,PC_POP,T,ACT,SK,2000 ,24.3 
Y55-64,PC_POP,T,ACT,TR,2000 ,: 
Y55-64,PC_POP,T,ACT,UK,2000 ,52.9 
Y55-64,PC_POP,T,EMP_LFS,AT,2000 ,28.9 
Y55-64,PC_POP,T,EMP_LFS,BE,2000 ,26.3 
Y55-64,PC_POP,T,EMP_LFS,BG,2000 ,20.8 
Y55-64,PC_POP,T,EMP_LFS,CH,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,CY,2000 ,49.0 e
Y55-64,PC_POP,T,EMP_LFS,CZ,2000 ,36.3 
Y55-64,PC_POP,T,EMP_LFS,DE,2000 ,37.3 e
Y55-64,PC_POP,T,EMP_LFS,DK,2000 ,55.7 
Y55-64,PC_POP,T,EMP_LFS,EA19,2000 ,34.2 
Y55-64,PC_POP,T,EMP_LFS,EE,2000 ,45.0 b
Y55-64,PC_POP,T,EMP_LFS,EL,2000 ,39.0 
Y55-64,PC_POP,T,EMP_LFS,ES,2000 ,37.0 
Y55-64,PC_POP,T,EMP_LFS,EU15,2000 ,37.8 
Y55-64,PC_POP,T,EMP_LFS,EU27_2020,2000 ,35.0 
Y55-64,PC_POP,T,EMP_LFS,EU28,2000 ,36.8 
Y55-64,PC_POP,T,EMP_LFS,FI,2000 ,41.7 b
Y55-64,PC_POP,T,EMP_LFS,FR,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,FX,2000 ,30.1 e
Y55-64,PC_POP,T,EMP_LFS,HR,2000 ,28.5 e
Y55-64,PC_POP,T,EMP_LFS,HU,2000 ,22.2 
Y55-64,PC_POP,T,EMP_LFS,IE,2000 ,45.5 
Y55-64,PC_POP,T,EMP_LFS,IS,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,IT,2000 ,27.7 
Y55-64,PC_POP,T,EMP_LFS,LT,2000 ,40.2 e
Y55-64,PC_POP,T,EMP_LFS,LU,2000 ,26.2 e
Y55-64,PC_POP,T,EMP_LFS,LV,2000 ,36.1 e
Y55-64,PC_POP,T,EMP_LFS,ME,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,MK,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,MT,2000 ,28.5 e
Y55-64,PC_POP,T,EMP_LFS,NL,2000 ,38.2 
Y55-64,PC_POP,T,EMP_LFS,NO,2000 ,65.2 
Y55-64,PC_POP,T,EMP_LFS,PL,2000 ,28.4 b
Y55-64,PC_POP,T,EMP_LFS,PT,2000 ,50.8 
Y55-64,PC_POP,T,EMP_LFS,RO,2000 ,49.5 
Y55-64,PC_POP,T,EMP_LFS,RS,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,SE,2000 ,64.8 e
Y55-64,PC_POP,T,EMP_LFS,SI,2000 ,22.7 
Y55-64,PC_POP,T,EMP_LFS,SK,2000 ,21.3 
Y55-64,PC_POP,T,EMP_LFS,TR,2000 ,: 
Y55-64,PC_POP,T,EMP_LFS,UK,2000 ,50.7 
Y55-64,THS_PER,F,ACT,AT,2000 ,84 
Y55-64,THS_PER,F,ACT,BE,2000 ,91 
Y55-64,THS_PER,F,ACT,BG,2000 ,59 
Y55-64,THS_PER,F,ACT,CH,2000 ,: 
Y55-64,THS_PER,F,ACT,CY,2000 ,11 e
Y55-64,THS_PER,F,ACT,CZ,2000 ,136 
Y55-64,THS_PER,F,ACT,DE,2000 ,1892 e
Y55-64,THS_PER,F,ACT,DK,2000 ,139 
Y55-64,THS_PER,F,ACT,EA19,2000 ,4897 
Y55-64,THS_PER,F,ACT,EE,2000 ,39 b
Y55-64,THS_PER,F,ACT,EL,2000 ,157 
Y55-64,THS_PER,F,ACT,ES,2000 ,467 
Y55-64,THS_PER,F,ACT,EU15,2000 ,6475 
Y55-64,THS_PER,F,ACT,EU27_2020,2000 ,6659 
Y55-64,THS_PER,F,ACT,EU28,2000 ,7991 
Y55-64,THS_PER,F,ACT,FI,2000 ,127 b
Y55-64,THS_PER,F,ACT,FR,2000 ,: 
Y55-64,THS_PER,F,ACT,FX,2000 ,790 e
Y55-64,THS_PER,F,ACT,HR,2000 ,59 e
Y55-64,THS_PER,F,ACT,HU,2000 ,81 
Y55-64,THS_PER,F,ACT,IE,2000 ,46 
Y55-64,THS_PER,F,ACT,IS,2000 ,: 
Y55-64,THS_PER,F,ACT,IT,2000 ,562 
Y55-64,THS_PER,F,ACT,LT,2000 ,75 e
Y55-64,THS_PER,F,ACT,LU,2000 ,3 e
Y55-64,THS_PER,F,ACT,LV,2000 ,48 e
Y55-64,THS_PER,F,ACT,ME,2000 ,: 
Y55-64,THS_PER,F,ACT,MK,2000 ,: 
Y55-64,THS_PER,F,ACT,MT,2000 ,2 e
Y55-64,THS_PER,F,ACT,NL,2000 ,213 
Y55-64,THS_PER,F,ACT,NO,2000 ,127 
Y55-64,THS_PER,F,ACT,PL,2000 ,422 b
Y55-64,THS_PER,F,ACT,PT,2000 ,248 
Y55-64,THS_PER,F,ACT,RO,2000 ,542 
Y55-64,THS_PER,F,ACT,RS,2000 ,: 
Y55-64,THS_PER,F,ACT,SE,2000 ,325 e
Y55-64,THS_PER,F,ACT,SI,2000 ,16 
Y55-64,THS_PER,F,ACT,SK,2000 ,28 
Y55-64,THS_PER,F,ACT,TR,2000 ,: 
Y55-64,THS_PER,F,ACT,UK,2000 ,1332 
Y55-64,THS_PER,F,EMP_LFS,AT,2000 ,80 
Y55-64,THS_PER,F,EMP_LFS,BE,2000 ,88 
Y55-64,THS_PER,F,EMP_LFS,BG,2000 ,51 
Y55-64,THS_PER,F,EMP_LFS,CH,2000 ,: 
Y55-64,THS_PER,F,EMP_LFS,CY,2000 ,10 e
Y55-64,THS_PER,F,EMP_LFS,CZ,2000 ,129 
Y55-64,THS_PER,F,EMP_LFS,DE,2000 ,1627 e
Y55-64,THS_PER,F,EMP_LFS,DK,2000 ,132 
Y55-64,THS_PER,F,EMP_LFS,EA19,2000 ,4452 
Y55-64,THS_PER,F,EMP_LFS,EE,2000 ,36 b
Y55-64,THS_PER,F,EMP_LFS,EL,2000 ,151 
Y55-64,THS_PER,F,EMP_LFS,ES,2000 ,414 
Y55-64,THS_PER,F,EMP_LFS,EU15,2000 ,5986 
Y55-64,THS_PER,F,EMP_LFS,EU27_2020,2000 ,6128 
Y55-64,THS_PER,F,EMP_LFS,EU28,2000 ,7423 
Y55-64,THS_PER,F,EMP_LFS,FI,2000 ,115 b
Y55-64,THS_PER,F,EMP_LFS,FR,2000 ,: 
Y55-64,THS_PER,F,EMP_LFS,FX,2000 ,742 e
Y55-64,THS_PER,F,EMP_LFS,HR,2000 ,56 e
Y55-64,THS_PER,F,EMP_LFS,HU,2000 ,79 
Y55-64,THS_PER,F,EMP_LFS,IE,2000 ,44 
Y55-64,THS_PER,F,EMP_LFS,IS,2000 ,: 
Y55-64,THS_PER,F,EMP_LFS,IT,2000 ,536 
Y55-64,THS_PER,F,EMP_LFS,LT,2000 ,69 e
